id_artist,name_artist,title,swear_IT,swear_EN,year,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,flatness,spectral_complexity,pitch,loudness,album_type,explicit,popularity,duration_sec,swear_ratio,aggressiveness,relative_popularity,release_season,has_collaboration,song_age
ART37807199,Highsnob,Revolution,0.47049762324910943,-1.15640175280914,1.8295933551462489,642,2.317346091691796,3.9377162629757785,0.4688581314878893,-0.41690226156106236,1.706620865678307,0.1193,6.217834351106871,1.1086,0.9406,48.9836,1788.6785,28.3098,single,False,25,3.303465195171435,0.03708343604589478,-0.39244957582256657,26.0,Winter,1,0.0
ART37807199,Highsnob,Solo Se,-1.1978846437769226,-1.15640175280914,-0.19171698779353705,452,1.0483952867475517,3.93170731707317,0.4926829268292683,0.12828240117885048,1.7443140194925482,0.092,5.962788590142455,1.1664,0.8246,9.2059,2243.8565,5.6839,album,False,1,3.2851090450612754,-0.7433714376735738,-0.9921371932655362,40.0,Spring,0,1.1585406928080635
ART08456301,Rancore,S.U.N.S.H.I.N.E.,-0.03420946119165726,-1.15640175280914,-0.19171698779353705,974,-0.07534815607394853,4.228116710875332,0.5296198054818745,-1.1376826725193159,1.757089101566977,0.1185,6.0610422202315695,1.3143,0.9435,31.6147,2421.9384,21.8241,single,False,45,4.249866775742803,-0.07114378566078781,-0.1193594612863447,10.0,Summer,0,1.1585406928080635
ART08456301,Rancore,Sangue di drago,-1.1978846437769226,-1.15640175280914,0.30035198324441337,974,2.2499364299049867,4.114795918367347,0.483843537414966,-0.06227945607368191,1.783075436712966,0.1373,5.917748015528258,1.262,0.9328,31.897,2188.412,23.6606,album,False,45,4.249866775742803,-0.31993663413193774,-0.010317892371770776,10.0,Summer,0,1.0707619651628764
ART08456301,Rancore,Arlecchino,0.47049762324910943,-1.15640175280914,0.30035198324441337,974,0.8478433196843446,4.301020408163265,0.5561224489795918,-0.4884095279599219,1.7950858289244045,0.1378,6.153722509802783,1.3075,0.9195,34.7778,2144.4675,30.8775,album,False,42,4.087746061126332,0.04752072781995613,0.38554123214829966,13.0,Summer,0,1.0707619651628764
ART08456301,Rancore,Eden,-1.1978846437769226,-1.15640175280914,0.6831403697746746,689,-0.17194603596343241,4.157467532467533,0.4918831168831168,0.45760204395195064,1.7419472766677657,0.1418,5.9091293106199885,1.2947,0.8484,35.7294,1917.023,29.4867,album,False,39,3.8126183408492835,-0.4746913952345784,-0.04040519324485872,15.0,Winter,1,0.9909092289430546
ART08456301,Rancore,Questo pianeta,-0.03420946119165726,-1.15640175280914,0.30035198324441337,899,-0.045068908642774914,4.382035928143712,0.5041916167664671,-0.21579718309063173,1.7478329455386787,0.1379,6.3367494256853405,1.1986,0.8978,32.2202,2133.2209,26.777,album,True,32,4.143638597304041,-0.08263023123163021,-0.008567705241883047,21.0,Summer,0,1.0707619651628764
ART08456301,Rancore,D.A.R.K.N.E.S.S.,1.130145926702192,0.49114952893663966,-0.5978847717494978,974,0.02020078408131573,4.201764057331864,0.4586549062844542,0.22666869752912322,1.766347436263237,0.1276,6.254088089656179,1.4042,0.8871,33.4122,2211.743,22.947,album,False,30,4.075776432473379,0.8030334504311735,0.3422104037710957,23.0,Fall,0,1.2235626615294057
ART08456301,Rancore,Depressissimo,1.8575895648787917,-1.15640175280914,0.30035198324441337,878,-0.7092257327141708,4.572115384615385,0.4987980769230769,-0.8078720473103245,1.7418682608947254,0.1304,6.413992796345949,1.3268,0.9357,37.4866,2390.039,29.8624,album,True,37,4.011717939326117,0.44404996340252073,0.26874191194494806,16.0,Summer,0,1.0707619651628764
ART08456301,Rancore,Underman,0.9768424106799123,-1.15640175280914,0.30035198324441337,691,0.1887156550602063,4.191717791411043,0.5,-1.4930926458511846,1.7253219236440438,0.1383,5.810997220608991,1.1457,0.9289,34.1901,2252.3526,29.2923,album,True,35,3.8215322857229594,0.21697153964234556,-0.2190223654598494,18.0,Spring,0,1.0707619651628764
